61712601.0,nan,18025.0,nan,18025.0,nan,nan,403.61,nan,nan,nan,nan,nan,1229.28
65594568.0,nan,2100.0,nan,2100.0,nan,nan,68.75,nan,nan,nan,nan,nan,68.11
50567210.0,nan,30000.0,nan,30000.0,nan,17.57,1078.12,nan,nan,nan,nan,nan,3205.08
62347203.0,nan,11200.0,nan,11200.0,nan,nan,399.26,nan,nan,nan,nan,nan,1176.64
43924642.0,nan,18150.0,nan,18150.0,nan,17.57,456.66,nan,nan,nan,nan,nan,4074.51
41226723.0,nan,15125.0,nan,15125.0,nan,16.99,375.82,nan,nan,nan,nan,nan,3743.92
38448211.0,nan,8000.0,nan,nan,nan,nan,253.18,nan,nan,nan,nan,nan,3034.31
63158279.0,nan,7200.0,nan,nan,nan,nan,241.53,nan,nan,nan,nan,nan,477.98
66520424.0,nan,9800.0,nan,nan,nan,nan,315.12,nan,nan,nan,nan,nan,0.0
38467857.0,nan,10000.0,nan,10000.0,nan,nan,336.9,nan,nan,nan,nan,nan,11072.03
55968781.0,nan,16750.0,nan,16750.0,nan,17.57,421.44,nan,nan,nan,nan,nan,2090.85
65089289.0,nan,30000.0,nan,30000.0,nan,nan,989.14,nan,nan,nan,nan,nan,969.99
65403660.0,nan,12500.0,nan,12500.0,nan,nan,387.46,nan,nan,nan,nan,nan,374.86
40372163.0,nan,25000.0,nan,25000.0,nan,17.86,632.94,nan,nan,nan,nan,nan,6937.53
53040428.0,nan,7700.0,nan,7700.0,nan,nan,254.03,nan,nan,nan,nan,nan,1514.32
59210835.0,nan,nan,nan,15200.0,nan,nan,330.41,nan,nan,nan,nan,nan,1312.36
64872909.0,nan,20000.0,nan,20000.0,nan,nan,450.88,nan,nan,nan,nan,nan,880.78
58410618.0,nan,35000.0,nan,35000.0,nan,16.99,1247.68,nan,nan,nan,nan,nan,4924.65
44755624.0,nan,25000.0,nan,25000.0,nan,nan,505.6,nan,nan,nan,nan,nan,4033.84
55130401.0,nan,4800.0,nan,4800.0,nan,16.99,171.11,nan,nan,nan,nan,nan,851.02
37978181.0,nan,12000.0,nan,12000.0,nan,14.31,nan,nan,nan,nan,nan,nan,7548.35
43106337.0,nan,35000.0,nan,35000.0,nan,nan,760.82,nan,nan,nan,nan,nan,6826.01
65332148.0,nan,24000.0,nan,24000.0,nan,13.18,548.29,nan,nan,nan,nan,nan,1079.01
59199592.0,nan,22800.0,nan,22800.0,nan,13.33,771.86,nan,nan,nan,nan,nan,3070.56
40582979.0,nan,24000.0,nan,24000.0,nan,nan,790.74,nan,nan,nan,nan,nan,9501.41
44085228.0,nan,16000.0,nan,16000.0,nan,18.84,413.65,nan,nan,nan,nan,nan,3706.1
46777111.0,nan,12000.0,nan,12000.0,nan,nan,392.81,nan,nan,nan,nan,nan,3135.15
46349070.0,nan,8000.0,nan,8000.0,nan,nan,268.36,nan,nan,nan,nan,nan,8535.35
46486249.0,nan,19200.0,nan,19200.0,nan,nan,407.85,nan,nan,nan,nan,nan,3241.49
61522878.0,nan,18500.0,nan,18500.0,nan,nan,402.15,nan,nan,nan,nan,nan,1178.21
63823540.0,nan,14000.0,nan,14000.0,nan,17.57,352.25,nan,nan,nan,nan,nan,947.42
61394215.0,nan,20750.0,nan,20750.0,nan,nan,661.49,nan,nan,nan,nan,nan,1359.97
56009236.0,nan,8200.0,nan,8200.0,nan,14.65,282.86,nan,nan,nan,nan,nan,8549.16
44856133.0,nan,20400.0,nan,20400.0,nan,16.99,506.89,nan,nan,nan,nan,nan,4580.64
67838623.0,nan,16000.0,nan,nan,nan,16.55,566.87,nan,nan,nan,nan,nan,0.0
63290338.0,nan,13500.0,nan,13500.0,nan,23.99,388.29,nan,nan,nan,nan,nan,659.63
56300327.0,nan,24375.0,nan,24375.0,nan,22.99,687.01,nan,nan,nan,nan,nan,3403.92
38311414.0,nan,15000.0,nan,15000.0,nan,13.66,346.39,nan,nan,nan,nan,nan,4145.3
38626358.0,nan,8000.0,nan,8000.0,nan,14.31,274.63,nan,nan,nan,nan,nan,3014.57
66433648.0,nan,10000.0,nan,10000.0,nan,nan,325.69,nan,nan,nan,nan,nan,319.78
43749561.0,nan,28375.0,nan,28375.0,nan,13.99,969.66,nan,nan,nan,nan,nan,8704.89
52738877.0,nan,13150.0,nan,13150.0,nan,17.86,474.49,nan,nan,nan,nan,nan,nan
48212284.0,nan,nan,nan,23000.0,nan,18.25,587.19,nan,nan,nan,nan,nan,4650.88
63415193.0,nan,5400.0,nan,5400.0,nan,nan,179.49,nan,nan,nan,nan,nan,nan
61470409.0,nan,10400.0,nan,10400.0,nan,13.99,355.4,nan,nan,nan,nan,nan,1058.12
61493421.0,nan,10000.0,nan,10000.0,nan,13.99,232.64,nan,nan,nan,nan,nan,682.38
39389147.0,nan,16000.0,nan,16000.0,nan,nan,359.08,nan,nan,nan,nan,nan,3927.85
66463837.0,nan,28600.0,nan,28600.0,nan,18.99,741.75,nan,nan,nan,nan,nan,0.0
51526688.0,nan,1600.0,nan,1600.0,nan,13.99,54.68,nan,nan,nan,nan,nan,381.52
46546565.0,nan,18000.0,nan,nan,nan,22.99,507.33,nan,nan,nan,nan,nan,4046.51
57265378.0,nan,3700.0,nan,3700.0,nan,15.61,129.37,nan,nan,nan,nan,nan,nan
55817465.0,nan,12000.0,nan,12000.0,nan,nan,361.38,nan,nan,nan,nan,nan,2148.36
61411398.0,nan,5000.0,nan,5000.0,nan,nan,164.96,nan,nan,nan,nan,nan,486.87
63348442.0,nan,16000.0,nan,16000.0,nan,nan,502.72,nan,nan,nan,nan,nan,998.17
52406414.0,nan,15000.0,nan,15000.0,nan,nan,326.07,nan,nan,nan,nan,nan,1986.9
66521796.0,nan,13000.0,nan,13000.0,nan,nan,396.91,nan,nan,nan,nan,nan,392.4
41920227.0,nan,nan,nan,13200.0,nan,nan,420.81,nan,nan,nan,nan,nan,4201.38
61340823.0,nan,6000.0,nan,6000.0,nan,nan,187.72,nan,nan,nan,nan,nan,560.53
60337081.0,nan,8000.0,nan,8000.0,nan,nan,251.36,nan,nan,nan,nan,nan,998.17
58603265.0,nan,10000.0,nan,10000.0,nan,13.99,341.73,nan,nan,nan,nan,nan,1717.97
58633617.0,nan,4800.0,nan,4800.0,nan,nan,150.82,nan,nan,nan,nan,nan,598.92
51849987.0,nan,6000.0,nan,6000.0,nan,nan,197.95,nan,nan,nan,nan,nan,1191.54
55362062.0,nan,19200.0,nan,19200.0,nan,nan,nan,nan,nan,nan,nan,nan,3007.57
44077258.0,nan,10000.0,nan,10000.0,nan,nan,329.91,nan,nan,nan,nan,nan,2962.78
37601431.0,nan,15000.0,nan,15000.0,nan,13.66,346.39,nan,nan,nan,nan,nan,4133.91
46254202.0,nan,18000.0,nan,18000.0,nan,nan,555.13,nan,nan,nan,nan,nan,6032.33
60974435.0,nan,35000.0,nan,35000.0,nan,16.99,1247.68,nan,nan,nan,nan,nan,3462.22
46105059.0,nan,20000.0,nan,20000.0,nan,nan,434.75,nan,nan,nan,nan,nan,3453.58
59142000.0,nan,35000.0,nan,35000.0,nan,16.99,1247.68,nan,nan,nan,nan,nan,4957.68
43275781.0,nan,nan,nan,11200.0,nan,nan,253.07,nan,nan,nan,nan,nan,2522.8
65261272.0,nan,12575.0,nan,12575.0,nan,21.99,347.24,nan,nan,nan,nan,nan,331.88
38648002.0,nan,8550.0,nan,8550.0,nan,19.24,314.45,nan,nan,nan,nan,nan,3449.81
55230401.0,nan,15000.0,nan,15000.0,nan,nan,471.3,nan,nan,nan,nan,nan,2814.17
65985378.0,nan,28000.0,nan,28000.0,nan,13.18,639.67,nan,nan,nan,nan,nan,598.67
61381341.0,nan,12000.0,nan,12000.0,nan,nan,371.96,nan,nan,nan,nan,nan,1111.04
67235852.0,nan,14000.0,nan,14000.0,nan,nan,357.04,nan,nan,nan,nan,nan,328.73
65413434.0,nan,3600.0,nan,3600.0,nan,14.33,123.62,nan,nan,nan,nan,nan,244.37
43185993.0,nan,20000.0,nan,20000.0,nan,15.61,482.23,nan,nan,nan,nan,nan,4322.73
49218577.0,nan,35000.0,nan,35000.0,nan,nan,1174.07,nan,nan,nan,nan,nan,8193.81
54404762.0,nan,7500.0,nan,7500.0,nan,nan,nan,nan,nan,nan,nan,nan,1479.78
60596970.0,nan,35000.0,nan,35000.0,nan,nan,nan,nan,nan,nan,nan,nan,2273.75
59161774.0,nan,9800.0,nan,9800.0,nan,16.55,347.21,nan,nan,nan,nan,nan,1370.82
53081746.0,nan,14000.0,nan,14000.0,nan,nan,316.33,nan,nan,nan,nan,nan,1888.11
39652294.0,nan,20000.0,nan,20000.0,nan,nan,673.79,nan,nan,nan,nan,nan,6709.03
61682752.0,nan,34075.0,nan,34075.0,nan,13.33,nan,nan,nan,nan,nan,nan,2318.01
38078645.0,nan,nan,nan,3875.0,nan,14.99,134.31,nan,nan,nan,nan,nan,3687.54
55491147.0,nan,18900.0,nan,18900.0,nan,16.99,673.75,nan,nan,nan,nan,nan,20294.66
60676961.0,nan,13300.0,nan,13300.0,nan,nan,443.6,nan,nan,nan,nan,nan,nan
63450505.0,nan,19825.0,nan,19825.0,nan,18.55,nan,nan,nan,nan,nan,nan,926.82
38762271.0,nan,13450.0,nan,13450.0,nan,21.99,371.4,nan,nan,nan,nan,nan,2211.97
54078246.0,nan,3000.0,nan,3000.0,nan,nan,100.64,nan,nan,nan,nan,nan,3115.46
40107178.0,nan,15000.0,nan,15000.0,nan,nan,505.34,nan,nan,nan,nan,nan,1536.93
57704516.0,nan,8500.0,nan,8500.0,nan,nan,283.51,nan,nan,nan,nan,nan,1411.75
46536662.0,nan,35000.0,nan,35000.0,nan,16.55,861.4,nan,nan,nan,nan,nan,6859.02
65271965.0,nan,35000.0,nan,nan,nan,nan,1145.69,nan,nan,nan,nan,nan,2270.01
48726268.0,nan,14400.0,nan,14400.0,nan,nan,471.37,nan,nan,nan,nan,nan,3753.38
44025783.0,nan,8000.0,nan,8000.0,nan,nan,258.1,nan,nan,nan,nan,nan,2318.46
39651723.0,nan,6000.0,nan,6000.0,nan,nan,200.41,nan,nan,nan,nan,nan,6262.72
43800570.0,nan,4950.0,nan,4950.0,nan,14.65,170.75,nan,nan,nan,nan,nan,1703.47
54524104.0,nan,20400.0,nan,20400.0,nan,nan,443.45,nan,nan,nan,nan,nan,2254.61
65812689.0,nan,12000.0,nan,12000.0,nan,nan,392.81,nan,nan,nan,nan,nan,770.97
40450227.0,nan,7500.0,nan,7500.0,nan,nan,235.69,nan,nan,nan,nan,nan,2585.77
48484532.0,nan,8000.0,nan,8000.0,nan,nan,268.36,nan,nan,nan,nan,nan,2141.24
42323553.0,nan,12000.0,nan,12000.0,nan,nan,382.55,nan,nan,nan,nan,nan,3813.27
56082406.0,nan,12000.0,nan,12000.0,nan,nan,382.55,nan,nan,nan,nan,nan,1906.64
62804906.0,nan,35000.0,nan,35000.0,nan,16.99,1247.68,nan,nan,nan,nan,nan,2429.29
38437586.0,nan,34500.0,nan,34500.0,nan,13.66,nan,nan,nan,nan,nan,nan,9507.92
55513620.0,nan,12000.0,nan,12000.0,nan,13.33,406.24,nan,nan,nan,nan,nan,2022.31
40991628.0,nan,35000.0,nan,35000.0,nan,nan,783.7,nan,nan,nan,nan,nan,7813.1
53744563.0,nan,10000.0,nan,10000.0,nan,nan,318.79,nan,nan,nan,nan,nan,1907.65
38566235.0,nan,4000.0,nan,nan,nan,nan,124.41,nan,nan,nan,nan,nan,1491.26
50466805.0,nan,16000.0,nan,16000.0,nan,nan,527.85,nan,nan,nan,nan,nan,3179.4
56028123.0,nan,20000.0,nan,20000.0,nan,nan,667.06,nan,nan,nan,nan,nan,3321.64
58652631.0,nan,14000.0,nan,14000.0,nan,13.99,325.69,nan,nan,nan,nan,nan,1281.0
65944797.0,nan,30000.0,nan,30000.0,nan,20.99,811.44,nan,nan,nan,nan,nan,776.46
38444939.0,nan,11850.0,nan,11850.0,nan,nan,399.22,nan,nan,nan,nan,nan,4782.09
42504722.0,nan,5825.0,nan,5825.0,nan,nan,197.2,nan,nan,nan,nan,nan,1770.49
67349191.0,nan,22400.0,nan,22400.0,nan,nan,686.44,nan,nan,nan,nan,nan,0.0
61752745.0,nan,5050.0,nan,5050.0,nan,17.57,nan,nan,nan,nan,nan,nan,539.54
59162018.0,nan,30000.0,nan,30000.0,nan,nan,989.71,nan,nan,nan,nan,nan,3910.8
60914884.0,nan,25000.0,nan,25000.0,nan,nan,806.57,nan,nan,nan,nan,nan,2391.96
49187606.0,nan,16000.0,nan,16000.0,nan,nan,333.46,nan,nan,nan,nan,nan,2294.76
62156328.0,nan,10000.0,nan,10000.0,nan,nan,318.79,nan,nan,nan,nan,nan,946.18
57824072.0,nan,20000.0,nan,20000.0,nan,nan,645.25,nan,nan,nan,nan,nan,3215.15
60782945.0,nan,17000.0,nan,17000.0,nan,nan,556.48,nan,nan,nan,nan,nan,1648.68
61912567.0,nan,9000.0,nan,9000.0,nan,nan,296.92,nan,nan,nan,nan,nan,885.0
43925295.0,nan,15000.0,nan,15000.0,nan,nan,462.61,nan,nan,nan,nan,nan,4157.72
58563231.0,nan,11975.0,nan,11975.0,nan,28.99,501.76,nan,nan,nan,nan,nan,1553.49
52858476.0,nan,10800.0,nan,10800.0,nan,18.55,277.5,nan,nan,nan,nan,nan,nan
63978849.0,nan,18000.0,nan,18000.0,nan,nan,nan,nan,nan,nan,nan,nan,1114.76
48525754.0,nan,3000.0,nan,3000.0,nan,13.33,101.56,nan,nan,nan,nan,nan,810.26
38459802.0,nan,10975.0,nan,10975.0,nan,nan,nan,nan,nan,nan,nan,nan,4077.43
67325538.0,nan,12000.0,nan,12000.0,nan,nan,385.86,nan,nan,nan,nan,nan,379.35
39651264.0,nan,25000.0,nan,25000.0,nan,nan,842.23,nan,nan,nan,nan,nan,nan
42904497.0,nan,30500.0,nan,30500.0,nan,14.65,1052.08,nan,nan,nan,nan,nan,10495.98
65865099.0,nan,10500.0,nan,10500.0,nan,nan,348.71,nan,nan,nan,nan,nan,10504.38
66540939.0,nan,16075.0,nan,16075.0,nan,15.41,385.9,nan,nan,nan,nan,nan,358.38
52636294.0,nan,7000.0,nan,7000.0,nan,nan,nan,nan,nan,nan,nan,nan,1629.58
59170854.0,nan,nan,nan,20400.0,nan,15.61,491.88,nan,nan,nan,nan,nan,1932.14
60944937.0,nan,25000.0,nan,25000.0,nan,nan,770.68,nan,nan,nan,nan,nan,2241.82
50343694.0,nan,30000.0,nan,30000.0,nan,nan,1025.19,nan,nan,nan,nan,nan,7153.01
55350824.0,nan,8000.0,nan,8000.0,nan,15.61,279.72,nan,nan,nan,nan,nan,1391.66
67958793.0,nan,32000.0,nan,32000.0,nan,nan,699.28,nan,nan,nan,nan,nan,0.0
58001167.0,nan,15000.0,nan,15000.0,nan,18.25,382.95,nan,nan,nan,nan,nan,1516.59
63440401.0,nan,25000.0,nan,25000.0,nan,nan,543.44,nan,nan,nan,nan,nan,1071.62
51145625.0,nan,7425.0,nan,7425.0,nan,15.61,259.62,nan,nan,nan,nan,nan,1810.9
61308804.0,nan,5000.0,nan,5000.0,nan,nan,167.73,nan,nan,nan,nan,nan,nan
62358151.0,nan,18900.0,nan,18900.0,nan,13.99,645.87,nan,nan,nan,nan,nan,1277.05
43409281.0,nan,22000.0,nan,22000.0,nan,18.25,561.66,nan,nan,nan,nan,nan,23701.17
51817188.0,nan,14400.0,nan,14400.0,nan,14.65,496.72,nan,nan,nan,nan,nan,3482.9
67888311.0,nan,5000.0,nan,5000.0,nan,nan,156.43,nan,nan,nan,nan,nan,0.0
40951402.0,nan,20000.0,nan,20000.0,nan,nan,625.72,nan,nan,nan,nan,nan,6865.39
58350531.0,nan,21000.0,nan,21000.0,nan,15.61,506.34,nan,nan,nan,nan,nan,2007.15
67989735.0,nan,10000.0,nan,10000.0,nan,nan,334.97,nan,nan,nan,nan,nan,292.99
38568923.0,nan,35000.0,nan,35000.0,nan,17.86,1262.88,nan,nan,nan,nan,nan,15085.1
40919338.0,nan,25000.0,nan,25000.0,nan,13.33,573.06,nan,nan,nan,nan,nan,6266.63
58100934.0,nan,nan,nan,5000.0,nan,13.33,169.27,nan,nan,nan,nan,nan,838.94
40551340.0,nan,35000.0,nan,35000.0,nan,nan,1043.78,nan,nan,nan,nan,nan,11431.41
53734436.0,nan,35000.0,nan,35000.0,nan,nan,1167.36,nan,nan,nan,nan,nan,6980.26
46804800.0,nan,7200.0,nan,7200.0,nan,16.55,255.1,nan,nan,nan,nan,nan,2027.56
61422184.0,nan,13600.0,nan,13600.0,nan,nan,427.31,nan,nan,nan,nan,nan,1275.75
61046865.0,nan,10000.0,nan,10000.0,nan,nan,327.34,nan,nan,nan,nan,nan,648.57
38638818.0,nan,35000.0,nan,35000.0,nan,13.66,1190.45,nan,nan,nan,nan,nan,14232.28
60930171.0,nan,10000.0,nan,10000.0,nan,nan,318.79,nan,nan,nan,nan,nan,951.28
60761817.0,nan,3000.0,nan,3000.0,nan,16.55,106.29,nan,nan,nan,nan,nan,313.35
48121017.0,nan,14000.0,nan,14000.0,nan,17.86,354.45,nan,nan,nan,nan,nan,2807.82
65934434.0,nan,22000.0,nan,22000.0,nan,17.57,553.53,nan,nan,nan,nan,nan,22013.43
54374515.0,nan,10000.0,nan,nan,nan,nan,301.15,nan,nan,nan,nan,nan,1803.94
51866468.0,nan,10800.0,nan,10800.0,nan,15.61,377.62,nan,nan,nan,nan,nan,2256.35
56080552.0,nan,6000.0,nan,6000.0,nan,16.99,213.89,nan,nan,nan,nan,nan,1063.79
66495006.0,nan,27200.0,nan,27200.0,nan,nan,850.97,nan,nan,nan,nan,nan,0.0
40963848.0,nan,6000.0,nan,6000.0,nan,13.33,203.12,nan,nan,nan,nan,nan,2026.76
42504335.0,nan,35000.0,nan,35000.0,nan,22.99,986.47,nan,nan,nan,nan,nan,9820.0
59512720.0,nan,21000.0,nan,21000.0,nan,21.99,579.88,nan,nan,nan,nan,nan,1713.98
59221570.0,nan,9500.0,nan,9500.0,nan,nan,294.47,nan,nan,nan,nan,nan,1170.22
55523661.0,nan,3500.0,nan,3500.0,nan,13.99,119.61,nan,nan,nan,nan,nan,595.33
43570202.0,nan,nan,nan,21000.0,nan,nan,427.62,nan,nan,nan,nan,nan,21260.7
42315653.0,nan,28000.0,nan,28000.0,nan,nan,879.75,nan,nan,nan,nan,nan,7892.3
54443710.0,nan,6500.0,nan,6500.0,nan,nan,nan,nan,nan,nan,nan,nan,1188.51
54404926.0,nan,14400.0,nan,14400.0,nan,nan,471.37,nan,nan,nan,nan,nan,2819.43
40530471.0,nan,35000.0,nan,35000.0,nan,14.99,832.47,nan,nan,nan,nan,nan,9128.02
55544427.0,nan,18000.0,nan,18000.0,nan,nan,589.22,nan,nan,nan,nan,nan,2935.11
38448348.0,nan,10000.0,nan,10000.0,nan,nan,334.01,nan,nan,nan,nan,nan,nan
50315163.0,nan,8000.0,nan,8000.0,nan,13.99,273.39,nan,nan,nan,nan,nan,1907.51
40297405.0,nan,16000.0,nan,16000.0,nan,17.86,405.08,nan,nan,nan,nan,nan,4440.0
50054225.0,nan,11500.0,nan,nan,nan,nan,361.33,nan,nan,nan,nan,nan,2524.08
67175162.0,nan,9175.0,nan,9175.0,nan,13.67,312.12,nan,nan,nan,nan,nan,9227.26
48716168.0,nan,35000.0,nan,35000.0,nan,nan,1129.19,nan,nan,nan,nan,nan,7865.48
48575842.0,nan,35000.0,nan,35000.0,nan,19.52,1292.19,nan,nan,nan,nan,nan,9007.37
62724181.0,nan,16000.0,nan,nan,nan,nan,502.72,nan,nan,nan,nan,nan,1001.8
60740049.0,nan,22000.0,nan,22000.0,nan,nan,688.29,nan,nan,nan,nan,nan,2055.23
44767027.0,nan,20000.0,nan,20000.0,nan,13.33,677.07,nan,nan,nan,nan,nan,21723.13
63215615.0,nan,25000.0,nan,25000.0,nan,nan,nan,nan,nan,nan,nan,nan,1531.79
55927677.0,nan,10000.0,nan,10000.0,nan,13.33,338.54,nan,nan,nan,nan,nan,1677.89
66121860.0,nan,23000.0,nan,23000.0,nan,13.67,531.25,nan,nan,nan,nan,nan,496.32
66260517.0,nan,18800.0,nan,18800.0,nan,19.99,497.99,nan,nan,nan,nan,nan,477.11
68323139.0,nan,5525.0,nan,5525.0,nan,nan,171.84,nan,nan,nan,nan,nan,nan
47420609.0,nan,10000.0,nan,10000.0,nan,14.65,344.95,nan,nan,nan,nan,nan,2743.32
57174591.0,nan,26400.0,nan,26400.0,nan,nan,560.8,nan,nan,nan,nan,nan,2228.55
67355799.0,nan,nan,nan,15750.0,nan,nan,570.99,nan,nan,nan,nan,nan,555.07
39651810.0,nan,5025.0,nan,5025.0,nan,nan,164.49,nan,nan,nan,nan,nan,1806.32
65805229.0,nan,28000.0,nan,28000.0,nan,nan,570.16,nan,nan,nan,nan,nan,557.44
56865019.0,nan,10000.0,nan,10000.0,nan,13.99,232.64,nan,nan,nan,nan,nan,1155.43
45142189.0,nan,20000.0,nan,20000.0,nan,nan,628.39,nan,nan,nan,nan,nan,5637.33
57813771.0,nan,31500.0,nan,31500.0,nan,nan,924.39,nan,nan,nan,nan,nan,3653.83
63385908.0,nan,12000.0,nan,12000.0,nan,nan,nan,nan,nan,nan,nan,nan,767.64
48001169.0,nan,23700.0,nan,23700.0,nan,17.86,600.03,nan,nan,nan,nan,nan,4776.72
40370940.0,nan,24000.0,nan,24000.0,nan,20.99,649.15,nan,nan,nan,nan,nan,7112.66
67215266.0,nan,18850.0,nan,18850.0,nan,13.67,641.24,nan,nan,nan,nan,nan,18879.71
46988294.0,nan,4000.0,nan,4000.0,nan,nan,nan,nan,nan,nan,nan,nan,1050.64
42465284.0,nan,nan,nan,5600.0,nan,nan,186.78,nan,nan,nan,nan,nan,5899.45
39379121.0,nan,6000.0,nan,nan,nan,nan,183.87,nan,nan,nan,nan,nan,2201.03
65231401.0,nan,20000.0,nan,20000.0,nan,nan,434.75,nan,nan,nan,nan,nan,422.54
50605612.0,nan,15000.0,nan,15000.0,nan,13.99,348.95,nan,nan,nan,nan,nan,2430.99
41328726.0,nan,18000.0,nan,18000.0,nan,nan,547.03,nan,nan,nan,nan,nan,5464.37
63469938.0,nan,18000.0,nan,18000.0,nan,nan,554.89,nan,nan,nan,nan,nan,1082.22
55151179.0,nan,17675.0,nan,17675.0,nan,nan,395.77,nan,nan,nan,nan,nan,2350.48
61036796.0,nan,13000.0,nan,13000.0,nan,nan,391.5,nan,nan,nan,nan,nan,1342.32
